Order_ID,Order_Date,Region,Category,Product,Customer_Name,Quantity,Discount,Sales,Profit
2749,2024-01-24,South,Electronics,Smart Watch,Amit Singh,4,0.1,930.39,130.93
2750,2024-01-24,South,Stationery,File Folder,Rahul Sharma,9,0.15,1816.68,223.94
2751,2024-01-25,North,Furniture,Sofa,Amit Singh,7,0.05,4354.26,1165.01
2752,2024-01-25,North,Furniture,Wooden Table,Neha Joshi,4,0.2,3382.88,934.99
2753,2024-01-25,West,Stationery,Geometry Box,Sneha Gupta,5,0.15,3727.44,682.78
2754,2024-01-25,West,Groceries,Snacks Box,Kavita Das,4,0.15,1695.53,173.09
2755,2024-01-25,West,Electronics,Smart Watch,Amit Singh,4,0.0,6145.4,756.23
2756,2024-01-26,North,Furniture,Bed Frame,Anjali Nair,3,0.1,3904.23,948.75
2757,2024-01-26,West,Clothing,Cap,Vikram Rao,5,0.2,2242.82,565.63
2758,2024-01-26,West,Furniture,Office Chair,Rohit Kapoor,8,0.05,1486.07,444.5
2759,2024-01-26,West,Groceries,Rice Pack,Priya Verma,8,0.0,10333.39,1206.13
2760,2024-01-26,North,Furniture,Bookshelf,Neha Joshi,6,0.15,5874.25,1106.74
2761,2024-01-26,North,Stationery,Pen Set,Sanjay Malhotra,4,0.1,1007.97,103.66
2762,2024-01-27,East,Clothing,Jeans,Anjali Nair,8,0.05,12800.52,1424.51
2763,2024-01-27,West,Furniture,Sofa,Rohit Kapoor,2,0.05,460.17,63.9
2764,2024-01-27,West,Electronics,Smart Watch,Priya Verma,11,0.2,11550.86,1527.25
2765,2024-01-27,East,Electronics,Smartphone,Arjun Reddy,2,0.15,2425.78,251.05
2766,2024-01-28,East,Clothing,T-Shirt,Amit Singh,2,0.05,369.77,37.23
2767,2024-01-28,North,Groceries,Spices Set,Priya Verma,7,0.0,10674.07,1109.66
2768,2024-01-28,West,Stationery,Marker Pack,Vikram Rao,10,0.15,5216.62,1302.14
2769,2024-01-28,West,Stationery,Geometry Box,Anjali Nair,8,0.15,7669.18,1001.81
2770,2024-01-29,South,Furniture,Sofa,Arjun Reddy,3,0.15,1589.97,439.45
2771,2024-01-29,East,Electronics,Smart Watch,Sanjay Malhotra,5,0.05,1655.44,301.41
2772,2024-01-29,South,Groceries,Cooking Oil,Kavita Das,6,0.05,5617.92,1034.98
2773,2024-01-29,West,Groceries,Tea Pack,Pooja Iyer,7,0.15,3863.64,638.28
2774,2024-01-29,West,Furniture,Bed Frame,Sneha Gupta,4,0.05,2569.16,548.97
2775,2024-01-30,West,Stationery,Marker Pack,Anjali Nair,5,0.05,2619.69,508.34
2776,2024-01-30,West,Clothing,Cap,Karan Mehta,1,0.05,469.31,98.71
2777,2024-01-30,South,Groceries,Spices Set,Karan Mehta,3,0.15,322.09,45.51
2778,2024-01-30,South,Clothing,Cap,Sanjay Malhotra,3,0.15,1801.55,468.7
2779,2024-01-30,South,Groceries,Snacks Box,Pooja Iyer,4,0.05,3107.69,613.26
2780,2024-01-31,North,Electronics,Smartphone,Rahul Sharma,4,0.0,6001.66,976.22
2781,2024-01-31,East,Furniture,Wooden Table,Sneha Gupta,5,0.0,2150.3,606.06
2782,2024-01-31,West,Groceries,Snacks Box,Divya Menon,3,0.1,1530.45,398.63
2783,2024-02-01,South,Furniture,Bookshelf,Priya Verma,16,0.2,3743.7,787.91
2784,2024-02-01,West,Clothing,Jeans,Priya Verma,6,0.15,1597.67,203.1
2785,2024-02-01,West,Groceries,Tea Pack,Pooja Iyer,3,0.0,2861.66,851.5
2786,2024-02-01,East,Groceries,Spices Set,Neha Joshi,3,0.15,3875.26,1139.56
2787,2024-02-02,East,Electronics,Headphones,Priya Verma,11,0.05,17423.31,3113.95
2788,2024-02-02,South,Electronics,Laptop,Arjun Reddy,6,0.1,6236.01,1806.9
2789,2024-02-02,North,Clothing,Cap,Sanjay Malhotra,8,0.0,14733.47,3212.85
2790,2024-02-02,South,Clothing,Jacket,Sneha Gupta,9,0.1,9116.59,2560.45
2791,2024-02-02,North,Groceries,Snacks Box,Manoj Pillai,3,0.0,5211.51,1251.3
2792,2024-02-03,West,Groceries,Snacks Box,Rahul Sharma,10,0.15,8959.63,1883.81
2793,2024-02-03,South,Stationery,Notebook,Divya Menon,10,0.0,3098.7,433.6
2794,2024-02-03,West,Groceries,Tea Pack,Rahul Sharma,12,0.15,6233.72,1687.63
2795,2024-02-03,West,Groceries,Snacks Box,Amit Singh,6,0.1,4901.36,969.32
2796,2024-02-03,East,Electronics,Smart Watch,Manoj Pillai,2,0.1,3970.5,1108.42
2797,2024-02-04,South,Electronics,Laptop,Priya Verma,10,0.1,2224.82,579.1
2798,2024-02-04,North,Electronics,Smartphone,Divya Menon,1,0.1,3025.92,676.27
2799,2024-02-04,South,Stationery,Marker Pack,Arjun Reddy,6,0.0,3251.33,361.66
2800,2024-02-05,South,Electronics,Laptop,Priya Verma,10,0.0,7638.89,1119.98
2801,2024-02-05,North,Electronics,Smart Watch,Anjali Nair,9,0.05,17200.63,2398.8
2802,2024-02-05,West,Stationery,Pen Set,Pooja Iyer,5,0.2,4273.06,479.66
2803,2024-02-05,South,Stationery,Notebook,Priya Verma,10,0.05,2663.14,572.81
2804,2024-02-06,North,Electronics,Laptop,Amit Singh,6,0.05,5342.11,1212.98
2805,2024-02-06,East,Stationery,Marker Pack,Rohit Kapoor,5,0.05,3089.03,818.26
2806,2024-02-06,South,Stationery,Notebook,Arjun Reddy,5,0.1,2916.08,329.31
2807,2024-02-06,North,Groceries,Snacks Box,Manoj Pillai,1,0.2,1583.88,294.63
2808,2024-02-07,North,Electronics,Headphones,Neha Joshi,6,0.2,12981.13,1469.15
2809,2024-02-07,East,Clothing,Shoes,Anjali Nair,8,0.1,7314.43,1848.23
2810,2024-02-07,East,Stationery,Pen Set,Sneha Gupta,10,0.05,1767.47,301.49
2811,2024-02-07,West,Groceries,Snacks Box,Manoj Pillai,7,0.15,7975.13,1538.23
2812,2024-02-07,South,Furniture,Bookshelf,Karan Mehta,1,0.05,479.84,84.59
2813,2024-02-07,South,Groceries,Snacks Box,Rahul Sharma,11,0.05,2564.14,367.69
2814,2024-02-08,West,Groceries,Cooking Oil,Vikram Rao,6,0.05,1035.46,184.77
2815,2024-02-08,East,Stationery,Geometry Box,Sneha Gupta,4,0.15,2952.61,590.01
2816,2024-02-08,West,Furniture,Bookshelf,Arjun Reddy,1,0.1,792.31,89.83
2817,2024-02-09,West,Stationery,Geometry Box,Amit Singh,4,0.2,3692.77,962.8
2818,2024-02-09,West,Groceries,Rice Pack,Vikram Rao,3,0.1,2739.06,648.64
2819,2024-02-09,West,Stationery,Notebook,Neha Joshi,3,0.2,1032.26,252.85
2820,2024-02-09,South,Clothing,Cap,Pooja Iyer,2,0.0,1149.42,210.8
2821,2024-02-09,South,Clothing,Jeans,Manoj Pillai,6,0.15,4714.93,994.85
2822,2024-02-10,South,Furniture,Sofa,Sanjay Malhotra,10,0.05,4370.68,969.76
2823,2024-02-10,South,Groceries,Spices Set,Pooja Iyer,1,0.1,524.03,62.42
2824,2024-02-10,South,Stationery,Geometry Box,Priya Verma,17,0.15,6208.61,951.17
2825,2024-02-10,West,Groceries,Cooking Oil,Sanjay Malhotra,5,0.05,3085.86,788.6
2826,2024-02-10,West,Furniture,Wooden Table,Arjun Reddy,1,0.1,345.19,77.37
2827,2024-02-11,East,Clothing,Shoes,Anjali Nair,10,0.2,4140.3,1085.36
2828,2024-02-11,South,Stationery,File Folder,Priya Verma,9,0.0,5705.45,1167.91
2829,2024-02-11,East,Furniture,Bookshelf,Karan Mehta,1,0.1,303.81,39.13
2830,2024-02-11,North,Electronics,Smart Watch,Priya Verma,10,0.15,25829.91,4890.56
2831,2024-02-12,South,Stationery,Marker Pack,Sanjay Malhotra,6,0.0,4708.52,900.22
2832,2024-02-12,South,Stationery,Marker Pack,Vikram Rao,3,0.2,430.67,125.42
2833,2024-02-12,North,Electronics,Headphones,Rohit Kapoor,8,0.1,6237.99,1661.56
2834,2024-02-12,West,Stationery,Notebook,Arjun Reddy,7,0.1,3493.2,577.5
2835,2024-02-12,North,Clothing,Jacket,Neha Joshi,10,0.0,24984.76,2777.6
2836,2024-02-12,South,Groceries,Rice Pack,Manoj Pillai,2,0.05,467.15,95.56
2837,2024-02-13,North,Clothing,Jacket,Anjali Nair,2,0.15,1942.16,221.24
2838,2024-02-13,West,Stationery,Notebook,Rohit Kapoor,7,0.15,5246.45,1099.76
2839,2024-02-13,North,Furniture,Bookshelf,Amit Singh,2,0.1,835.08,92.95
2840,2024-02-13,North,Electronics,Laptop,Pooja Iyer,1,0.0,1131.06,165.74
2841,2024-02-14,South,Stationery,Geometry Box,Anjali Nair,7,0.15,580.83,147.01
2842,2024-02-14,West,Electronics,Smart Watch,Rohit Kapoor,2,0.0,1277.31,136.93
2843,2024-02-14,South,Stationery,Marker Pack,Rahul Sharma,11,0.0,5705.58,1151.56
2844,2024-02-14,South,Groceries,Cooking Oil,Amit Singh,9,0.0,8645.65,2151.48
2845,2024-02-15,East,Stationery,Geometry Box,Rohit Kapoor,7,0.05,7608.94,1908.58
2846,2024-02-15,East,Clothing,Jeans,Anjali Nair,5,0.15,1627.75,255.68
2847,2024-02-15,North,Groceries,Spices Set,Arjun Reddy,9,0.15,5516.6,676.0
2848,2024-02-15,West,Electronics,Laptop,Sneha Gupta,10,0.1,17434.55,4094.35
2849,2024-02-15,East,Clothing,Shoes,Rahul Sharma,9,0.2,11990.82,1719.02
2850,2024-02-16,East,Electronics,Laptop,Kavita Das,3,0.1,1944.02,562.52
2851,2024-02-16,West,Clothing,Shoes,Karan Mehta,10,0.05,14752.06,2891.92
2852,2024-02-16,East,Furniture,Office Chair,Neha Joshi,2,0.0,1748.71,391.46
2853,2024-02-17,East,Electronics,Headphones,Pooja Iyer,7,0.2,13619.32,1626.78
2854,2024-02-17,East,Furniture,Wooden Table,Karan Mehta,6,0.0,2128.78,491.16
2855,2024-02-17,East,Electronics,Smartphone,Vikram Rao,3,0.1,3478.44,996.4
2856,2024-02-18,North,Electronics,Smart Watch,Amit Singh,1,0.0,675.69,99.3
2857,2024-02-18,East,Clothing,T-Shirt,Divya Menon,10,0.15,2465.46,587.67
2858,2024-02-18,South,Electronics,Smart Watch,Arjun Reddy,7,0.0,1457.22,271.77
2859,2024-02-18,West,Groceries,Cooking Oil,Rahul Sharma,15,0.0,15753.64,3812.07
2860,2024-02-19,South,Clothing,T-Shirt,Arjun Reddy,5,0.05,1691.8,320.76
2861,2024-02-19,North,Electronics,Tablet,Kavita Das,7,0.2,20401.02,4033.39
2862,2024-02-19,South,Electronics,Headphones,Anjali Nair,2,0.2,1074.7,283.87
2863,2024-02-19,South,Clothing,Jacket,Divya Menon,9,0.2,1903.74,470.3
2864,2024-02-19,East,Groceries,Cooking Oil,Neha Joshi,7,0.1,5511.47,934.12
2865,2024-02-19,East,Furniture,Bookshelf,Arjun Reddy,9,0.15,3271.83,609.68
2866,2024-02-20,South,Clothing,Jacket,Arjun Reddy,8,0.15,6054.81,1649.09
2867,2024-02-20,South,Electronics,Headphones,Rohit Kapoor,3,0.2,1525.62,345.61
2868,2024-02-20,South,Stationery,Pen Set,Kavita Das,4,0.15,490.99,90.24
2869,2024-02-20,North,Stationery,File Folder,Rahul Sharma,14,0.0,17564.69,5039.33
2870,2024-02-20,South,Furniture,Sofa,Pooja Iyer,2,0.1,852.14,221.03
2871,2024-02-21,West,Furniture,Bed Frame,Anjali Nair,7,0.0,1935.84,442.88
2872,2024-02-21,South,Furniture,Office Chair,Manoj Pillai,9,0.0,3064.55,867.78
2873,2024-02-21,East,Furniture,Bookshelf,Vikram Rao,4,0.2,2175.42,631.55
2874,2024-02-21,South,Electronics,Smartphone,Rahul Sharma,13,0.0,5807.76,663.64
2875,2024-02-21,East,Groceries,Rice Pack,Karan Mehta,6,0.15,938.3,205.97
2876,2024-02-21,East,Groceries,Snacks Box,Sneha Gupta,5,0.15,4693.35,1332.49
2877,2024-02-22,West,Electronics,Smart Watch,Anjali Nair,6,0.0,4517.19,879.58
2878,2024-02-22,West,Stationery,Notebook,Karan Mehta,10,0.2,8682.94,2516.53
2879,2024-02-22,West,Electronics,Smart Watch,Rahul Sharma,15,0.0,18036.55,2135.7
2880,2024-02-23,North,Groceries,Tea Pack,Divya Menon,6,0.05,9305.61,1803.95
2881,2024-02-23,East,Clothing,Cap,Sanjay Malhotra,8,0.05,9162.06,1090.2
2882,2024-02-23,South,Stationery,Notebook,Manoj Pillai,9,0.15,1032.3,140.65
2883,2024-02-23,East,Stationery,Marker Pack,Sanjay Malhotra,9,0.0,3966.08,489.94
2884,2024-02-24,South,Groceries,Snacks Box,Kavita Das,3,0.0,1127.12,187.42
2885,2024-02-24,North,Furniture,Office Chair,Sneha Gupta,8,0.15,3356.47,595.64
2886,2024-02-24,South,Groceries,Rice Pack,Vikram Rao,3,0.05,1203.57,284.77
2887,2024-02-24,West,Furniture,Bookshelf,Sanjay Malhotra,2,0.0,452.33,57.17
2888,2024-02-24,North,Groceries,Tea Pack,Anjali Nair,7,0.0,13103.63,3662.96
2889,2024-02-24,East,Stationery,Notebook,Karan Mehta,8,0.0,3774.08,798.05
2890,2024-02-25,North,Electronics,Smartphone,Vikram Rao,6,0.15,8954.41,2541.75
2891,2024-02-25,South,Electronics,Smartphone,Amit Singh,2,0.2,669.21,93.22
2892,2024-02-25,East,Stationery,Geometry Box,Pooja Iyer,2,0.05,1593.21,196.24
2893,2024-02-25,North,Furniture,Wooden Table,Amit Singh,5,0.05,5583.95,994.74
2894,2024-02-25,East,Electronics,Tablet,Sanjay Malhotra,1,0.0,1441.71,220.84
2895,2024-02-25,North,Clothing,Jeans,Anjali Nair,4,0.15,7794.01,1073.5
2896,2024-02-26,West,Groceries,Cooking Oil,Priya Verma,11,0.15,8494.93,1769.33
2897,2024-02-26,North,Furniture,Wooden Table,Kavita Das,9,0.05,11393.32,1294.27
2898,2024-02-26,North,Stationery,Pen Set,Sneha Gupta,7,0.1,12073.25,3206.6
2899,2024-02-26,West,Electronics,Smart Watch,Rahul Sharma,14,0.15,3388.75,831.26
2900,2024-02-26,East,Groceries,Tea Pack,Neha Joshi,4,0.05,3392.64,983.45
2901,2024-02-26,West,Furniture,Wooden Table,Neha Joshi,9,0.1,4043.9,465.09
2902,2024-02-27,West,Electronics,Tablet,Priya Verma,9,0.0,8876.32,1386.19
2903,2024-02-27,East,Clothing,Cap,Neha Joshi,6,0.1,8680.32,1683.83
2904,2024-02-27,West,Groceries,Spices Set,Divya Menon,9,0.2,6997.68,1799.55
2905,2024-02-28,West,Clothing,T-Shirt,Divya Menon,8,0.1,6975.83,1557.52
2906,2024-02-28,North,Clothing,Jacket,Manoj Pillai,5,0.1,7977.45,1161.26
2907,2024-02-28,East,Furniture,Bed Frame,Sneha Gupta,6,0.1,1484.15,247.85
2908,2024-02-28,West,Clothing,Jacket,Neha Joshi,7,0.05,8800.34,2447.46
2909,2024-02-29,East,Furniture,Sofa,Divya Menon,9,0.2,2823.41,732.97
2910,2024-02-29,South,Electronics,Headphones,Arjun Reddy,4,0.05,3783.95,857.78
2911,2024-02-29,East,Furniture,Bookshelf,Anjali Nair,4,0.15,1836.67,283.12
2912,2024-02-29,West,Stationery,Geometry Box,Amit Singh,5,0.2,801.81,100.13
2913,2024-03-01,West,Electronics,Smartphone,Sneha Gupta,5,0.15,6168.71,1839.33
2914,2024-03-01,East,Stationery,File Folder,Karan Mehta,4,0.1,882.37,163.72
2915,2024-03-01,West,Stationery,Notebook,Pooja Iyer,7,0.15,3453.25,441.83
2916,2024-03-01,North,Clothing,T-Shirt,Rahul Sharma,9,0.1,5619.71,863.65
2917,2024-03-01,North,Groceries,Cooking Oil,Rahul Sharma,15,0.0,5235.99,1546.54
2918,2024-03-01,East,Clothing,Shoes,Sneha Gupta,4,0.05,5762.59,1233.91
2919,2024-03-02,East,Furniture,Wooden Table,Rahul Sharma,13,0.2,5045.64,677.97
2920,2024-03-02,West,Furniture,Bed Frame,Neha Joshi,1,0.05,197.17,48.92
2921,2024-03-02,East,Groceries,Rice Pack,Priya Verma,10,0.15,5334.94,1183.94
2922,2024-03-02,South,Furniture,Sofa,Priya Verma,7,0.05,3651.88,788.54
2923,2024-03-02,West,Groceries,Cooking Oil,Sneha Gupta,2,0.0,1777.19,335.58
2924,2024-03-03,West,Stationery,Marker Pack,Rahul Sharma,17,0.1,6619.03,1312.58
2925,2024-03-03,East,Clothing,T-Shirt,Pooja Iyer,9,0.2,7469.61,1407.56
2926,2024-03-03,South,Clothing,Jeans,Divya Menon,2,0.2,1952.23,462.01
2927,2024-03-03,South,Groceries,Cooking Oil,Sneha Gupta,6,0.1,3261.44,488.41
2928,2024-03-04,South,Groceries,Spices Set,Manoj Pillai,8,0.0,7465.57,1587.64
2929,2024-03-04,North,Groceries,Rice Pack,Karan Mehta,10,0.1,12222.6,1272.36
2930,2024-03-04,West,Groceries,Tea Pack,Priya Verma,12,0.1,8483.11,1470.28
2931,2024-03-04,East,Groceries,Cooking Oil,Amit Singh,4,0.2,4573.01,1005.24
2932,2024-03-04,South,Electronics,Smart Watch,Anjali Nair,1,0.05,335.26,94.94
2933,2024-03-05,North,Clothing,T-Shirt,Rohit Kapoor,5,0.15,3509.37,450.35
2934,2024-03-05,West,Clothing,Jeans,Sneha Gupta,7,0.1,3291.3,373.09
2935,2024-03-05,North,Stationery,Notebook,Neha Joshi,3,0.1,4107.82,1184.71
2936,2024-03-06,South,Electronics,Laptop,Neha Joshi,2,0.0,3102.66,477.22
2937,2024-03-06,South,Stationery,Notebook,Sanjay Malhotra,8,0.2,5223.46,1277.88
2938,2024-03-06,South,Stationery,Pen Set,Sneha Gupta,1,0.1,814.2,206.21
2939,2024-03-06,North,Stationery,File Folder,Manoj Pillai,1,0.15,482.83,52.95
2940,2024-03-07,South,Furniture,Bed Frame,Kavita Das,6,0.2,3013.33,580.01
2941,2024-03-07,West,Furniture,Office Chair,Divya Menon,4,0.05,2928.96,734.88
2942,2024-03-07,North,Groceries,Cooking Oil,Rahul Sharma,11,0.15,17267.69,4066.63
2943,2024-03-07,West,Stationery,File Folder,Divya Menon,7,0.2,4425.88,1015.61
2944,2024-03-08,West,Clothing,Cap,Manoj Pillai,7,0.05,7683.61,1536.3
2945,2024-03-08,North,Furniture,Office Chair,Neha Joshi,6,0.1,2119.02,595.09
2946,2024-03-08,West,Groceries,Snacks Box,Anjali Nair,1,0.1,920.83,230.26
2947,2024-03-08,South,Groceries,Cooking Oil,Pooja Iyer,10,0.05,8449.43,1355.24
2948,2024-03-08,South,Furniture,Office Chair,Manoj Pillai,4,0.15,868.87,156.26
2949,2024-03-09,East,Furniture,Bookshelf,Amit Singh,7,0.0,2829.72,365.34
2950,2024-03-09,North,Clothing,Jacket,Rahul Sharma,14,0.15,38547.29,10578.25
2951,2024-03-09,North,Stationery,Geometry Box,Anjali Nair,9,0.2,9776.91,2803.97
2952,2024-03-09,West,Electronics,Headphones,Anjali Nair,4,0.1,9539.61,1270.57
2953,2024-03-09,North,Furniture,Bed Frame,Vikram Rao,1,0.0,1074.52,242.99
2954,2024-03-09,East,Electronics,Smart Watch,Karan Mehta,6,0.2,7775.64,1744.5
2955,2024-03-10,East,Electronics,Tablet,Neha Joshi,2,0.15,4191.05,782.39
2956,2024-03-10,North,Stationery,File Folder,Rohit Kapoor,2,0.05,4579.4,804.07
2957,2024-03-10,West,Clothing,Jeans,Amit Singh,4,0.0,5477.36,849.82
2958,2024-03-10,South,Electronics,Smartphone,Vikram Rao,1,0.05,509.52,108.97
2959,2024-03-10,West,Furniture,Bookshelf,Rohit Kapoor,10,0.1,10171.6,1445.62
2960,2024-03-11,South,Electronics,Headphones,Divya Menon,8,0.0,4636.09,1312.14
2961,2024-03-11,South,Groceries,Rice Pack,Priya Verma,13,0.1,9964.35,2691.56
2962,2024-03-11,East,Stationery,File Folder,Rohit Kapoor,6,0.1,5207.67,1216.25
2963,2024-03-12,South,Furniture,Office Chair,Karan Mehta,8,0.1,2220.22,447.97
2964,2024-03-12,West,Groceries,Rice Pack,Neha Joshi,5,0.1,1674.49,217.0
2965,2024-03-12,South,Furniture,Wooden Table,Pooja Iyer,3,0.0,1702.69,342.53
2966,2024-03-12,West,Groceries,Tea Pack,Neha Joshi,6,0.1,1775.15,235.19
2967,2024-03-12,West,Electronics,Headphones,Manoj Pillai,1,0.15,1127.27,210.16
2968,2024-03-13,West,Electronics,Headphones,Anjali Nair,2,0.1,1601.15,441.63
2969,2024-03-13,West,Groceries,Spices Set,Sneha Gupta,7,0.15,9773.23,1537.27
2970,2024-03-13,South,Clothing,Jeans,Neha Joshi,6,0.2,3014.41,351.41
2971,2024-03-13,North,Electronics,Smartphone,Amit Singh,9,0.15,19992.02,2368.31
2972,2024-03-13,South,Electronics,Smartphone,Pooja Iyer,3,0.0,1287.79,382.14
2973,2024-03-13,East,Clothing,Cap,Priya Verma,6,0.05,11897.59,1427.64
2974,2024-03-14,North,Stationery,Notebook,Kavita Das,4,0.05,8843.95,2342.22
2975,2024-03-14,West,Electronics,Headphones,Neha Joshi,5,0.2,9726.08,1112.05
2976,2024-03-14,East,Furniture,Office Chair,Pooja Iyer,10,0.1,2740.36,699.38
2977,2024-03-15,West,Stationery,Pen Set,Divya Menon,5,0.0,3450.81,578.81
2978,2024-03-15,South,Groceries,Tea Pack,Anjali Nair,9,0.1,3835.95,924.97
2979,2024-03-15,West,Groceries,Cooking Oil,Sanjay Malhotra,5,0.1,2475.16,475.87
2980,2024-03-16,North,Electronics,Smartphone,Neha Joshi,2,0.05,1799.3,341.48
2981,2024-03-16,South,Electronics,Headphones,Sanjay Malhotra,6,0.1,6542.74,1594.65
2982,2024-03-16,West,Groceries,Rice Pack,Manoj Pillai,9,0.2,5092.95,1231.59
2983,2024-03-16,West,Electronics,Headphones,Amit Singh,7,0.05,7781.46,854.27
2984,2024-03-17,West,Furniture,Bookshelf,Pooja Iyer,7,0.1,3624.4,953.78
2985,2024-03-17,West,Clothing,Cap,Kavita Das,3,0.0,5531.75,734.81
2986,2024-03-17,East,Groceries,Rice Pack,Pooja Iyer,6,0.05,1649.74,211.28
2987,2024-03-17,West,Clothing,Jeans,Divya Menon,3,0.15,717.37,73.06
2988,2024-03-17,East,Clothing,Cap,Anjali Nair,6,0.0,2690.75,684.29
2989,2024-03-18,South,Furniture,Sofa,Arjun Reddy,9,0.1,3650.43,1014.52
2990,2024-03-18,South,Groceries,Rice Pack,Pooja Iyer,10,0.2,3756.21,1124.45
2991,2024-03-18,West,Electronics,Headphones,Anjali Nair,1,0.15,1527.12,447.47
2992,2024-03-18,North,Groceries,Tea Pack,Manoj Pillai,8,0.2,12613.81,3590.12
2993,2024-03-19,West,Clothing,Jacket,Manoj Pillai,1,0.05,1393.0,300.77
2994,2024-03-19,West,Clothing,T-Shirt,Rohit Kapoor,4,0.0,2504.83,662.03
2995,2024-03-19,South,Groceries,Rice Pack,Karan Mehta,1,0.0,1068.8,165.37
2996,2024-03-19,West,Electronics,Tablet,Kavita Das,5,0.2,7945.6,1583.77
2997,2024-03-20,East,Electronics,Laptop,Manoj Pillai,7,0.2,13285.55,1799.49
2998,2024-03-20,South,Electronics,Smart Watch,Priya Verma,9,0.05,15870.9,1902.79
2999,2024-03-20,East,Furniture,Sofa,Arjun Reddy,5,0.15,1315.59,243.77
3000,2024-03-20,South,Clothing,T-Shirt,Sanjay Malhotra,5,0.1,6422.75,1530.62
3001,2024-03-21,North,Furniture,Office Chair,Kavita Das,1,0.05,291.28,74.0
3002,2024-03-21,East,Furniture,Office Chair,Sanjay Malhotra,8,0.1,1898.73,480.76
3003,2024-03-21,West,Stationery,Notebook,Pooja Iyer,10,0.1,11039.04,1890.46
3004,2024-03-22,East,Furniture,Bookshelf,Sanjay Malhotra,4,0.2,3832.2,939.13
3005,2024-03-22,North,Electronics,Laptop,Amit Singh,6,0.05,15622.32,3716.64
3006,2024-03-22,South,Groceries,Snacks Box,Rahul Sharma,12,0.15,10785.67,1301.98
3007,2024-03-23,South,Furniture,Wooden Table,Neha Joshi,8,0.2,3858.62,437.49
3008,2024-03-23,South,Groceries,Spices Set,Sanjay Malhotra,8,0.15,3447.53,599.09
3009,2024-03-23,North,Electronics,Smart Watch,Sneha Gupta,1,0.2,1615.49,480.66
3010,2024-03-23,East,Clothing,Shoes,Divya Menon,1,0.1,1820.8,213.12
3011,2024-03-23,North,Stationery,File Folder,Rohit Kapoor,2,0.2,911.88,181.34
3012,2024-03-23,East,Electronics,Tablet,Sanjay Malhotra,1,0.1,911.26,189.01
3013,2024-03-24,East,Electronics,Smartphone,Rahul Sharma,11,0.05,23908.51,7169.11
3014,2024-03-24,East,Clothing,Shoes,Priya Verma,14,0.1,4878.18,1208.45
3015,2024-03-24,West,Electronics,Smartphone,Vikram Rao,6,0.05,12031.38,3295.41
3016,2024-03-24,North,Clothing,T-Shirt,Priya Verma,8,0.1,9814.09,1339.86
3017,2024-03-24,South,Stationery,Notebook,Sneha Gupta,1,0.1,356.0,89.76
3018,2024-03-24,North,Stationery,File Folder,Kavita Das,9,0.1,19024.78,4405.76
3019,2024-03-25,West,Electronics,Headphones,Manoj Pillai,7,0.0,13807.55,2123.73
3020,2024-03-25,North,Furniture,Office Chair,Priya Verma,16,0.0,6037.37,655.08
3021,2024-03-25,East,Groceries,Spices Set,Priya Verma,12,0.05,15124.54,4219.82
3022,2024-03-26,North,Clothing,Jeans,Amit Singh,10,0.0,23550.88,2434.43
3023,2024-03-26,South,Furniture,Wooden Table,Divya Menon,9,0.05,6606.86,667.67
3024,2024-03-26,East,Stationery,Pen Set,Pooja Iyer,9,0.05,2203.93,313.4
3025,2024-03-26,West,Furniture,Bed Frame,Vikram Rao,6,0.05,3015.52,657.85
3026,2024-03-27,East,Furniture,Bed Frame,Kavita Das,2,0.15,705.79,156.02
3027,2024-03-27,North,Electronics,Smart Watch,Neha Joshi,4,0.1,12503.47,2692.29
3028,2024-03-27,North,Furniture,Wooden Table,Divya Menon,1,0.05,1824.51,454.26
3029,2024-03-27,North,Groceries,Cooking Oil,Sneha Gupta,5,0.0,9893.16,2279.09
3030,2024-03-27,North,Electronics,Smart Watch,Priya Verma,10,0.05,22952.68,5620.26
3031,2024-03-28,East,Clothing,Shoes,Karan Mehta,9,0.1,9338.11,1310.23
3032,2024-03-28,South,Furniture,Bookshelf,Anjali Nair,4,0.05,1603.29,464.68
3033,2024-03-28,West,Electronics,Headphones,Rahul Sharma,10,0.15,5880.49,1468.15
3034,2024-03-29,South,Groceries,Rice Pack,Manoj Pillai,5,0.05,2192.75,296.92
3035,2024-03-29,North,Groceries,Spices Set,Priya Verma,18,0.15,20262.85,2935.34
3036,2024-03-29,South,Clothing,Shoes,Karan Mehta,5,0.05,3615.75,678.41
3037,2024-03-29,South,Electronics,Laptop,Arjun Reddy,8,0.15,3938.03,1140.86
3038,2024-03-29,South,Electronics,Headphones,Divya Menon,6,0.2,3082.53,369.19
3039,2024-03-30,West,Electronics,Smartphone,Neha Joshi,2,0.05,4921.68,740.32
3040,2024-03-30,South,Stationery,File Folder,Neha Joshi,9,0.05,5911.11,1746.68
3041,2024-03-30,North,Furniture,Office Chair,Anjali Nair,9,0.15,8994.19,902.05
3042,2024-03-30,South,Furniture,Office Chair,Divya Menon,5,0.15,1080.86,282.02
3043,2024-03-30,South,Groceries,Spices Set,Neha Joshi,10,0.1,2181.83,424.08
3044,2024-03-31,South,Clothing,T-Shirt,Kavita Das,6,0.1,4048.22,600.08
3045,2024-03-31,East,Groceries,Cooking Oil,Karan Mehta,9,0.0,13622.3,1643.37
3046,2024-03-31,South,Furniture,Bookshelf,Kavita Das,1,0.05,385.6,79.82
